location,lat,lon,artist_count
Q1378284,42.878888888,-76.993055555,1
Q172657,55.633333333,51.816666666,1
Q265,41.0,66.0,1
Q7582332,40.4381,-79.923,1
Q3335533,66.605301262,19.827942543,2
Q108143,33.02,-116.77,1
Q934149,0.05,37.65,1
Q1011603,56.67362,-3.00503,1
Q1016574,-44.4,171.25,1
Q815913,6.583333333,3.75,10
Q17050556,8.68,77.57,1
Q841059,57.266666666,-7.316666666,1
Q3500788,8.666666666,3.4,1
Q852238,6.166666666,6.783333333,2
Q917350,41.473611111,-73.234166666,1
Q1616240,51.2656,3.9089,1
Q527998,48.013888888,10.031388888,1
Q756617,72.0,-40.0,1
Q756617,61.97,-6.844444444,1
Q34595,44.95,11.433333333,1
Q9789,51.2828,5.7472,1
Q624352,48.566666666,16.083333333,1
Q320960,48.216666666,9.033333333,1
Q317697,51.466666666,6.766666666,1
Q917350,41.48148,-73.21317,1
Q68619,46.65,6.883333333,1
Q6681,39.083333333,17.116666666,1
Q756617,56.0,10.0,1
Q223,72.0,-40.0,1
Q68587,46.716666666,6.383333333,1
Q237655,53.116666666,25.983333333,1
Q30025285,40.60379,17.2329,1
Q693513,51.293055555,4.489444444,1
Q639224,52.3,17.866666666,1
Q501626,52.893055555,8.431388888,1
Q2614828,31.933333333,34.986944444,2
Q206954,40.518130555,21.268761111,1
Q829051,44.734722222,21.666388888,1
Q605583,6.45,3.4,1
Q160199,49.638888888,-1.625,1
Q1822959,9.952222222,-75.081111111,1
Q52214,39.933333333,18.366666666,1
Q2081,42.683333333,14.016666666,1
Q42125,34.760689,127.662163,1
Q5994471,-4.33333333,33.75,1
Q80088,37.423888888,30.084444444,1
Q660468,46.712222222,13.637777777,1
Q2554919,10.05,78.33,1
Q2614828,31.933888888,34.987777777,2
Q194136,45.883333333,10.85,1
Q18030416,41.8287,2.89233,1
Q4460926,52.821111111,83.119722222,1
Q3045039,46.370441666,-79.924847222,1
Q142481,45.7833,-72.0167,1
Q6489131,53.356555555,25.523027777,1
Q1324653,9.782222222,-69.793055555,1
Q4885073,-36.615,149.5677778,1
Q155836,58.05,37.016666666,1
Q66323,47.524444444,7.845833333,1
Q1440795,10.232222222,-75.191111111,1
Q196386,56.184444444,36.995,1
Q81768,48.979444444,9.578333333,1
Q113720,61.188055555,5.895555555,1
Q1020,-13.0,34.0,1
Q684522,51.336396,11.273946,1
Q152396,31.07,35.03,1
Q4809786,39.298611111,48.826666666,1
Q11047,51.016666666,7.383333333,1
Q10718512,59.8,18.95,1
Q621876,52.534166666,7.033055555,1
Q693638,46.279657,-119.281377,1
Q54567,38.183333333,16.133333333,1
Q21678,49.385833333,6.243055555,1
Q1612862,53.308,-1.3643,1
Q536625,49.336957856,18.197952514,1
Q175802,55.75556,60.70278,1
Q68956,46.1,7.072777777,1
Q3792,6.131944444,1.222777777,1
Q326453,47.190555555,-1.569166666,1
Q431523,52.911937,-6.837789,1
Q1161395,37.657222222,-5.526666666,1
Q1242365,41.12075,1.003491,1
Q30620,9.983333333,-83.033333333,2
Q939959,18.812222222,-98.955833333,1
Q12344051,51.251,5.709,1
Q64093,47.05317,6.74816,1
Q46324,45.4625095,11.3398403,1
Q115434,22.4053,-79.9542,1
Q68256,47.416666666,7.083333333,1
Q1588578,40.731666666,-73.977777777,1
Q782494,33.447777777,-84.461666666,2
Q939959,18.80459,-98.94555,1
Q1382713,52.2459,0.4105,1
Q330790,39.9,46.783333333,1
Q30620,10.0022155,-83.0840367,2
Q185066,47.058888888,-0.879722222,1
Q483964,70.196389,28.186667,1
Q326453,47.181388888,-1.549722222,1
Q60130,19.434722222,-96.383055555,2
Q1229298,40.773611111,0.6725,1
Q983805,45.419561111,-122.66755,1
Q597554,49.566666666,21.983333333,1
Q337636,47.20768,-1.50332,1
Q1012940,36.500718,36.35572,1
Q680497,31.12639,-92.06583,1
Q2612280,-26.333333333,28.15,1
Q1184166,42.21561,-79.83422,1
Q10438743,55.505,13.358888888,1
Q795398,41.0258,-73.9511,1
Q985337,64.408333333,27.841666666,1
Q923710,61.7694,-149.991,1
Q33412,15.42444444,75.01638889,1
Q62268,50.633333333,11.966666666,1
Q208866,43.103055555,5.878333333,1
Q1012940,36.498888888,36.353055555,1
Q494167,41.65,-75.31,1
Q1184166,42.2133,-79.8336,1
Q24231,54.833333333,11.15,1
Q1012940,36.524444444,36.436388888,1
Q2248599,40.391388888,37.338333333,1
Q52326,40.383333333,16.55,1
Q214938,46.65,21.282777777,1
Q385327,-28.660833333,-56.003888888,1
Q1442429,10.605277777,-72.98,1
Q668016,43.177777777,-2.631666666,1
Q337636,47.207222222,-1.5025,1
Q3652394,41.6989,44.7981,1
Q667818,57.495403647,12.68047451,1
Q2144,59.133333333,37.916666666,1
Q241645,-22.314722222,-49.060555555,1
Q2670720,38.459572222,27.115202777,1
Q10526665,59.326538888,18.072725,1
Q68124,47.099627777,6.829558333,2
Q207408,47.775277777,19.131111111,1
Q6661579,51.586880555,-3.637944444,1
Q215832,59.306287034,14.07734456,1
Q993859,34.195833333,72.044722222,1
Q855011,47.6,20.283333333,1
Q4129925,60.15,11.433333333,1
Q101155,45.964444444,9.9275,1
Q19691564,43.4975,43.553888888,2
Q24011952,36.75075,-5.81056,1
Q19691564,43.491111111,43.552777777,2
Q10728247,60.2788887,12.76333332,1
Q4364777,49.279444444,25.731666666,1
Q3120316,-31.233333333,-64.316666666,1
Q8247,26.483333333,87.283333333,1
Q461413,48.904444444,6.054166666,1
Q2047688,39.949444444,-2.020555555,1
Q1020041,49.790979574,32.701526495,1
Q2981802,45.2167,-76.2,1
Q511200,-23.5167,44.3333,1
Q643386,32.043611111,48.856944444,1
Q750424,55.533333333,28.666666666,1
Q263107,47.1725,14.660277777,1
Q58994,40.693388888,-73.852669444,1
Q763729,41.4409078,1.8646915,1
Q841111,50.823611111,1.593611111,1
Q841589,37.386388888,-6.051666666,1
Q1776298,60.66443,8.71939,1
Q4214294,42.583333333,46.35,1
Q598020,43.0942358,-2.0113193,1
Q2190607,53.0167,-1.7167,1
Q849835,-33.133333333,-58.3,1
Q1141767,12.183333333,-0.433333333,1
Q1639394,41.5242688,-1.6007204,1
Q639814,49.390028015,13.471093541,1
Q795587,14.297777777,-90.786944444,1
Q75895,14.1364,121.4165,1
Q1446963,55.781,-4.28759,1
Q602976,49.395625338,13.295088913,11
Q1460832,25.35,72.62,1
Q1444347,42.5307252,-7.805538754,1
Q406869,43.106111111,25.715277777,1
Q100111,44.480833333,11.002222222,1
Q999473,-34.448333333,147.5344444,1
Q4194541,51.183321,109.216624,1
Q1928560,42.8925,-95.241944444,1
Q44500,49.030555555,10.971944444,4
Q405602,41.833888888,24.830833333,1
Q121395,-30.741111111,30.454722222,1
Q1826223,55.6319,11.8717,1
Q2907881,-3.183330555,29.2833,1
Q260089,48.216666666,14.475,2
Q1651561,40.9238133,-0.8434245,1
Q14950,49.25,8.883333333,1
Q1781582,59.276944444,18.131944444,1
Q216903,44.121944444,10.405555555,1
Q182984,12.0,8.516666666,3
Q721928,50.01623,22.67776,2
Q2191860,33.27,-7.587222222,1
Q17848,44.937222222,8.341944444,1
Q212628,34.08,49.7,1
Q4279228,50.5,86.566666666,1
Q4279228,50.49777778,86.575,1
Q12912978,51.6433,4.8567,1
Q191871,42.006944444,24.875555555,1
Q2621160,44.73333333,25.8,1
Q4732161,43.332355,-4.703672,1
Q436,50.69499,22.97954,1
Q1268163,46.983333333,54.016666666,1
Q563761,50.244166666,6.936944444,1
Q156261,55.333333333,59.433333333,1
Q30623591,7.34805556,5.11444444,1
Q2113350,41.499444444,-72.975277777,1
Q7702054,45.051944444,64.980555555,1
Q955050,54.158055555,-7.136666666,1
Q81814,40.672222222,14.727777777,1
Q10595637,65.6457,22.0282,1
Q215277,9.664722222,80.016666666,1
Q932184,50.393055555,25.735,1
Q2113350,41.50232,-72.97872,1
Q638306,49.547963974,17.734723291,5
Q494504,47.153333333,9.821944444,1
Q4703220,33.50611111,36.30638889,1
Q3478263,39.5592,-77.8908,1
Q498968,16.754583333,-22.945277777,1
Q1199713,-6.134836,106.813222,1
Q2921491,52.2031,4.3953,1
Q585118,38.945833333,-0.403055555,1
Q2544794,10.1,-84.38333333,1
Q1769186,40.824722222,-3.049444444,1
Q1848794,39.079,26.181,1
Q1848794,39.07944444,26.18416667,1
Q458382,-8.5,33.0,1
Q2245327,6.344166666,-72.8175,1
Q204381,-1.679444444,29.233611111,3
Q1197367,38.48029,112.95831,1
Q2468980,45.966944,15.394722,1
Q142258,11.983333333,105.45,1
Q205580,48.718333333,2.249722222,1
Q1441055,2.521944444,-75.314444444,1
Q746188,-27.983333333,152.983333333,1
Q93910,53.75,87.116666666,2
Q209086,48.898055555,2.407222222,1
Q852725,8.76,-75.885555555,1
Q44241,-31.5375,-68.536388888,1
Q15626,41.545,1.894444444,1
Q173695,48.173611111,6.451666666,2
Q12618,42.1821928,2.4890165,2
Q262579,37.183333333,33.216666666,1
Q132801,43.928055555,2.145833333,1
Q676903,43.151111111,-2.956111111,2
Q322986,53.333333333,6.916666666,1
Q295367,46.229444444,17.3575,1
Q12824780,39.0,34.0,1
Q778313,52.183333333,20.85,1
Q202188,41.116666666,42.7,1
Q40862,45.6255,9.037,1
Q94745,44.166666666,11.033333333,1
Q895235,33.893611111,35.540277777,1
Q4883647,53.7641,-1.5278,1
Q10726185,56.78083333,16.28722222,1
Q12059374,50.9572,14.3281,1
Q1116293,54.3,86.283333333,1
Q616452,53.01115,-3.052211111,1
Q1083505,24.41000001,88.93000001,1
Q863,38.583333,71.366667,1
Q18796162,56.209166666,46.210833333,1
Q193082,43.618611111,25.343888888,2
Q375561,56.2,49.85,1
Q658230,55.633333333,22.933333333,1
Q4591305,39.535,47.12638889,1
Q503056,-26.673611111,27.931944444,1
Q37943811,57.210819,-5.916922,1
Q4241534,49.09989044,26.013569556,1
Q2022404,42.216666666,25.0,1
Q7215505,44.596111111,34.341388888,1
Q18800050,56.190833333,46.209166666,1
Q21196220,56.29527664,46.46250153,1
Q3906376,56.216666666,46.25,1
Q487384,40.75,72.166666666,1
Q2640253,38.83333,69.33333,1
Q1757473,53.7426,-2.997,1
Q12169211,45.01196,23.20103,1
Q83069,40.697222222,30.456666666,1
Q54006791,59.330416666,18.070555555,1
Q3025624,35.13638889,-2.42305556,1
Q370542,49.643086212,13.475992204,1
Q375561,56.16667,49.91667,1
Q375020,41.022222222,37.491944444,1
Q21054,51.1261,5.9486,1
Q1266796,8.983333333,37.85,1
Q1820683,59.190431819,12.108959182,1
Q969307,40.31494,-79.381171,1
Q1292552,40.755194444,-73.945333333,1
Q57858,60.415833333,11.008611111,1
Q7057307,53.525366666,-60.144944444,1
Q991022,50.3,16.65,1
Q2940694,53.707777777,-57.016111111,1
Q3470469,45.411944444,-92.638888888,1
Q855645,-33.383333333,-56.516666666,1
Q9872,51.666666666,5.616666666,1
Q999961,50.356235289,15.921447438,1
Q830669,42.065277777,-71.248333333,1
Q577971,38.3136,-88.9081,1
Q23438,37.95,58.383333333,1
Q5216299,50.23722222,-57.58611111,1
Q2046869,36.315277777,-95.612777777,1
Q7932633,60.01,5.26639,1
Q5046569,40.68,-73.994444444,1
Q15068797,47.87027778,-53.36444444,1
Q1969695,49.05121783,34.16056783,1
Q270633,51.05,3.1,1
Q599127,50.783333333,4.533333333,1
Q12413015,19.119166666,72.846944444,1
Q4157071,49.105833333,24.866944444,1
Q4259546,50.303888888,30.515833333,1
Q2536016,51.8597,-3.1372,1
Q158872,48.916666666,40.4,1
Q110773,32.11,-94.76,1
Q929485,51.3081,4.8883,1
Q3438046,50.6761,5.5464,1
Q1026014,39.2264,-84.4553,1
Q2212935,18.016666666,-76.9,1
Q187843,48.0,7.0,1
Q3215834,45.0833,-73.3667,1
Q12257018,43.2425,-1.93916667,1
Q2380103,26.816944444,91.566944444,1
Q2916639,31.8323,34.8834,1
Q12878698,39.78111111,20.83583333,1
Q2573404,22.810555555,-81.198055555,1
Q18684384,56.718611111,47.766666666,1
Q1555352,31.35481,34.2746,1
Q6661117,51.8792,-4.5925,1
Q22050101,-12.135555555,-38.418888888,1
Q2063995,50.10812802,14.918249655,1
Q6661176,52.9182,-4.03505,1
Q133825,55.316666666,38.683333333,1
Q6500954,-4.4,15.4,1
Q24360807,53.020158,-4.364447,1
Q1869005,56.598266272,12.988714314,1
Q319395,39.510277777,-76.169166666,1
Q42890,45.4,10.5,1
Q6911498,52.9144,-4.1643,1
Q458388,-8.0,37.0,1
Q500877,27.06869,88.47079,1
Q637555,18.466666666,-77.916666666,1
Q157856,42.816666666,10.316666666,1
Q829245,-38.031,145.344,1
Q20592884,51.623099,-3.746102,1
Q193898,69.069166666,33.416666666,1
Q12385119,42.4813,-7.5871,1
Q2003910,-32.789166666,26.835,1
Q541,42.716666666,12.1,1
Q15963885,52.0862,-4.19799,2
Q6661464,52.643269444,-4.112319444,1
Q13126078,52.112472,-4.560137,1
Q429908,7.333333333,8.75,3
Q6576,52.283333333,104.3,2
Q3398858,53.215019444,-4.089088888,2
Q16136722,9.984,76.31,1
Q750468,48.604722222,22.552777777,1
Q32508,51.408333333,-0.305277777,1
Q210470,40.266666666,22.5,1
Q956159,52.556666666,24.464444444,1
Q16316,45.55,11.55,1
Q574197,48.822777777,9.794722222,1
Q712828,10.75,-0.75,1
Q587746,47.95,26.06,1
Q187572,47.323333333,12.798055555,1
Q606324,-25.285277777,152.872777777,1
Q11926088,39.39203611,-1.04673889,1
Q173047,59.533333333,45.45,1
Q3025052,45.076388888,-101.225833333,1
Q494760,36.3804934,-84.9324585,1
Q642057,-34.766666666,-58.4,1
Q170666,49.59,36.43,3
Q2010568,48.88083333,32.25833333,1
Q1074642,46.15,18.616667,1
Q71166,50.855833333,13.071388888,1
Q48542,60.649444444,11.366388888,1
Q406358,6.1,-0.266666666,3
Q4513648,49.473055555,26.155,1
Q222279,-2.5,28.866666666,2
Q842923,47.647222222,19.026944444,2
Q986329,26.926111111,-80.105,1
Q222279,-2.490833333,28.842777777,2
Q3176958,44.6053,20.1842,1
Q553202,52.866666666,14.05,1
Q61942,49.5,9.766666666,1
Q28436,28.333333333,84.0,1
Q490914,39.92,-76.73,1
Q864965,3.10726,101.60671,1
Q859119,22.73,87.52,2
Q196163,53.639166666,15.621388888,1
Q4112862,44.732429,33.606352,1
Q1748956,-26.18333333,-56.47222222,1
Q484552,36.1275,-5.453888888,1
Q152379,32.15,34.883333333,1
Q1075057,51.334703448,33.868636146,1
Q211037,50.944722222,3.123333333,1
Q64123,46.728333333,8.186111111,1
Q152387,32.833055555,35.066388888,1
Q11188929,41.63972222,42.93444444,1
Q1365488,43.835277777,144.594444444,1
Q152567,32.838055555,35.079444444,1
Q712064,41.276444,-7.474889,1
Q719518,39.2,20.166666666,1
Q275784,40.633333333,47.466666666,1
Q2992497,47.66,33.65972222,1
Q916,-12.35,17.35,2
Q10519481,59.856888888,17.632608333,1
Q36349,21.5,104.666666666,1
Q155863,60.0,29.766666666,1
Q136435,55.601111111,38.116111111,2
Q3401562,53.147966666,-4.193002777,1
Q405825,43.189166666,27.705,1
Q888694,31.509722222,50.828333333,1
Q2448467,50.84,75.67,1
Q2460230,-29.408055555,25.002222222,1
Q2554511,42.462,70.34,1
Q642109,40.448611111,49.756388888,1
Q4311700,48.930833333,25.734166666,1
Q1121709,52.58333,56.66667,1
Q11200,42.173888888,3.076111111,4
Q1121709,52.71388889,56.62694444,1
Q2554520,43.33,75.07,1
Q2592671,38.533333333,68.55,1
Q4332186,48.883773047,25.948322709,1
Q217802,63.475,11.170833333,2
Q271737,14.972222222,102.1,1
Q731355,43.2,72.53,1
Q891229,-26.216666666,28.25,1
Q928006,41.519444444,0.868333333,1
Q1770939,60.25391,11.68485,1
Q515166,37.99,-77.96,1
Q2634188,50.38172983,35.33784583,1
Q815949,48.873888888,2.385277777,1
Q1770939,60.25,11.683333333,1
Q13022,42.009218,2.603015,1
Q2342453,48.88727778,30.67972222,1
Q109494,60.025833,6.667222,1
Q168856,48.28,26.01,1
Q1917986,39.2625,-0.46833333,1
Q983585,41.383036,1.362838,1
Q169501,49.5,34.0,1
Q984023,51.21667,16.48333,1
Q2012621,43.316666666,25.55,1
Q2619304,50.61361111,30.94666667,1
Q984023,51.22038,16.49365,1
Q575672,-21.083333333,31.666666666,1
Q987188,53.505,19.751666666,1
Q201114,52.5966,-2.558,1
Q2991656,47.433333333,-53.216666666,1
Q219601,50.119444444,26.116666666,1
Q219775,49.266666666,27.433333333,1
Q1917986,39.2651129,-0.4716912,1
Q333774,2.1,112.15,2
Q1771311,68.244722222,13.770555555,1
Q2216511,48.26833333,39.00222222,1
Q2216348,49.75833333,31.32683333,1
Q662834,48.683333333,22.679444444,1
Q4084610,50.716944444,32.991111111,1
Q1020069,50.133333333,25.25,1
Q10498058,63.01361084,16.65638924,1
Q11908911,42.32046,2.48108,1
Q4225908,49.630277777,37.690833333,1
Q8044770,35.4167,24.2333,1
Q5608525,59.26666667,11.03333333,1
Q31824088,50.42613,6.03029,2
Q2216183,49.565868,34.05055,1
Q2919842,32.79027778,35.01583333,1
Q84109,54.059,-5.992,1
Q1633919,21.14,-98.419444444,1
Q20714,37.285833333,127.01,1
Q1020108,49.794166666,23.1525,1
Q1770385,60.7757,11.22725,1
Q632669,45.56694444,22.06305556,1
Q64032,47.349166666,8.719166666,1
Q1737,47.505,9.749166666,3
Q1770385,60.775,11.221944444,1
Q197045,53.296944444,9.278888888,1
Q131662,-23.9,29.45,2
Q488663,59.733611111,10.428888888,2
Q40508,18.43,-68.97,1
Q1798145,63.10552,10.22378,1
Q174124,64.416666666,40.816666666,1
Q129352,39.815277777,46.751944444,1
Q849116,50.108055555,25.7275,2
Q10870,42.416666666,12.483333333,1
Q1782253,49.602620975,17.401585127,1
Q74957,41.10662,122.98945,1
Q968258,43.287222222,2.825,1
Q26555,52.05,5.666666666,1
Q457508,40.535,48.921111,2
Q486913,47.116666666,51.883333333,1
Q3947868,9.9448051,-84.1532395,1
Q1011852,42.3333,27.4,1
Q40986,45.7,8.916666666,1
Q1011852,42.333333333,27.4,1
Q171353,47.785555555,18.740277777,1
Q1013249,40.7875,-74.061666666,1
Q652838,45.116666666,24.666666666,1
Q947521,49.65563,21.16035,2
Q225568,47.867222222,-4.223055555,1
Q127856,34.073055555,-118.399444444,1
Q477609,37.15,14.383333333,1
Q54134,42.8125,-70.877222222,1
Q295576,40.0953417,9.1604948,1
Q5413712,43.15944444,-2.24361111,1
Q1160371,50.477222222,3.334166666,1
Q3617,45.493055555,15.555833333,1
Q405629,43.233333333,25.966666666,1
Q917330,41.35,-8.483333333,1
Q4400429,53.779444444,73.880555555,1
Q1637478,-30.387777777,-56.450833333,1
Q2881464,-33.848333333,151.1677778,1
Q982448,34.1911,-101.719,1
Q155767,59.773333333,60.185277777,1
Q3299631,-26.358333333,28.2075,1
Q341832,47.766666666,17.766666666,1
Q1378406,56.488611111,84.952222222,1
Q3745597,44.17138889,8.34444444,1
Q468563,-22.281944444,-42.530833333,1
Q640223,53.166666666,15.4,1
Q373804,49.184229941,15.452771068,1
Q49197,41.783333333,-71.441666666,1
Q18153927,31.9808,-92.1767,1
Q27767720,19.841666666,-98.989166666,1
Q594405,19.22,-70.53,1
Q17092778,17.330555555,-96.487222222,1
Q6450772,20.84287,95.25669,1
Q11300928,41.4015,43.6089,1
Q398,26.0675,50.551111,1
Q3597,-41.8682,-73.8287,1
Q1006303,24.75,90.4,2
Q729524,43.233888888,21.586111111,2
Q13188262,52.45,5.83333,1
Q189153,48.846388888,2.215277777,1
Q470740,45.2975,5.483333333,1
Q247003,31.528333333,35.118611111,1
Q506049,16.333333333,-88.75,1
Q6450772,20.833333333,95.133333333,1
Q26296883,52.251111111,6.16,2
Q1188560,5.35,-0.633333333,1
Q18672401,51.1964,14.3942,1
Q787824,45.917977777,14.364172222,1
Q787824,45.917978,14.364172,1
Q201462,40.719141666,-73.997327777,1
Q754670,61.473055555,-6.809722222,1
Q193313,48.8025,2.485555555,1
Q5623368,51.7928,-3.88306,1
Q1963,15.60308,32.52654,4
Q64273,47.260833333,7.947222222,1
Q320704,6.3176,5.6145,4
Q544870,51.526388888,14.561111111,1
Q775761,9.237222222,-75.808055555,1
Q6470101,37.43444444,45.90944444,1
Q934703,50.003119975,14.977096015,1
Q544870,51.53333,14.56667,1
Q60013,50.816666666,37.2,1
Q10632420,65.318333333,21.483777777,1
Q1442847,43.460555555,-8.253611111,1
Q44926,51.161,94.464,2
Q2114103,32.593611111,-82.332222222,1
Q10717384,57.45194444,18.51138889,1
Q4275453,53.644236,56.61303,1
Q28482515,50.51376,94.61809,1
Q177714,42.450277777,-3.026388888,1
Q606169,-30.5,151.666666666,1
Q1070479,53.637305555,55.336638888,1
Q582251,22.58,88.24,1
Q1921873,41.201667,44.228889,1
Q1346536,23.29929,116.15861,1
Q991201,59.881111111,8.583055555,1
Q589862,6.848333333,-75.816944444,1
Q589862,10.666666666,-74.916666666,1
Q182744,49.847777777,3.285555555,1
Q932346,34.183333333,-84.8,1
Q775761,9.238611111,-75.813888888,1
Q651891,-23.685833333,-46.622777777,1
Q559059,53.633333333,12.066666666,1
Q1460600,48.837777777,2.753333333,1
Q459495,41.05,29.01666667,1
Q649168,44.216666666,22.516666666,1
Q269447,49.733333333,10.166666666,1
Q2359747,56.46905493,21.31556413,1
Q265948,47.726944444,16.081666666,2
Q1625652,41.86,-71.456388888,1
Q681340,27.486388888,-109.940833333,1
Q14900,51.75,7.183333333,1
Q766168,47.417777777,19.741388888,1
Q537453,47.583333333,9.933333333,1
Q636564,-5.250833333,-42.21,1
Q193250,-20.166666666,28.566666666,2
Q57864,59.808611111,10.655555555,2
Q10041,52.183333333,5.283333333,1
Q1783586,-33.725,-56.330277777,1
Q7131272,34.088055555,72.479166666,1
Q5776,31.704444444,35.206111111,1
Q854965,46.623611111,16.545833333,1
Q1083402,39.78428,-74.99211,1
Q2628906,47.021666666,28.413333333,1
Q7136,47.167222222,8.065833333,1
Q515655,12.333333333,-1.5,1
Q667013,48.533333333,13.65,1
Q794492,38.027777777,-4.522222222,1
Q3347043,-29.75,30.983333333,2
Q488258,68.829444444,17.245833333,1
Q513417,49.338702987,17.996209032,6
Q30027428,37.17821,15.1302,1
Q2391279,48.384166666,28.8625,1
Q4441037,53.193055555,30.446388888,1
Q1659768,48.513333333,38.643055555,2
Q582531,50.385004685,15.153509922,1
Q493292,61.1775,6.403889,1
Q6014369,30.105,-9.564166666,1
Q4327993,66.654777777,72.986222222,1
Q33116,11.913611111,109.136944444,1
Q7195619,36.4194,-82.3039,1
Q3400815,12.25,-0.433333333,1
Q956117,49.0425,28.099166666,1
Q4452462,54.256111111,31.565555555,1
Q54155,51.216666666,22.9,1
Q384244,51.916666666,22.383333333,1
Q386371,56.652222222,23.724444444,1
Q49518,48.45,34.983333333,1
Q6407,67.25,74.666666666,1
Q201391,59.4,27.283333333,1
Q2632430,47.65694444,32.48194444,1
Q1022872,45.7453,-87.0644,1
Q4418514,48.856944444,27.011666666,1
Q1966428,47.2031,37.3226,1
Q518346,50.504722222,10.615277777,1
Q578055,41.5119,-90.4353,1
Q761735,41.37636,1.16163,2
Q484186,60.526944444,6.719444444,2
Q206900,40.548888888,34.953333333,1
Q631622,44.903055555,5.7875,1
Q5666653,39.9988,-75.105,1
Q988688,39.716666666,2.916666666,1
Q751123,54.12588,20.57954,1
Q37792,50.816666666,5.183333333,2
Q761735,41.376405555,1.163869444,2
Q895292,17.546666666,-14.694444444,1
Q979761,34.8547,-100.214,1
Q527846,53.781789,-1.070309,2
Q108111,33.73,-115.98,2
Q1756940,49.86827193,12.743844417,1
Q386778,43.694166666,5.503055555,1
Q1659829,51.23,-101.356,1
Q751123,54.116666666,20.583333333,1
Q2620343,43.258888888,-2.916111111,1
Q1019529,51.9058,4.2486,1
Q483969,59.373055555,11.420277777,1
Q3286612,7.568055555,-69.145833333,1
Q4821876,39.48333333,26.9,1
Q926559,38.7886,-77.1794,1
Q10684660,62.03361111,14.36194444,1
Q21649986,53.326666666,28.208611111,1
Q1013254,40.922222222,-73.963888888,1
Q1020559,38.178917,-1.1232625,1
Q1183952,40.0961,-75.1294,1
Q14691950,39.5889,-76.6633,1
Q499465,-10.666666666,39.0,1
Q10689096,55.645277777,13.701111111,1
Q10728537,55.68777778,13.64416667,1
Q864688,43.836111111,-66.1175,1
Q1181390,40.69065,-76.26217,1
Q868205,-34.366666666,-55.233333333,2
Q2747525,59.674394822,16.723100387,1
Q218058,48.245277777,-4.488888888,1
Q234924,43.805,4.659444444,1
Q753922,41.5681,-72.5056,1
Q1766536,41.674444444,-4.147222222,1
Q742473,41.9160096,1.1882504,2
Q168888,-9.665833333,-35.735,1
Q752348,36.05,14.25,1
Q2892274,42.727222222,-2.065555555,1
Q984927,63.9,23.916666666,1
Q984927,63.9017454,23.9150542,1
Q1247513,38.0,23.8,1
Q108072,36.24,-121.31,1
Q13426,42.024722222,2.878888888,1
Q792921,42.656666666,-2.038333333,1
Q10418990,59.6578,12.5942,1
Q15270,59.366666666,28.6,1
Q232567,43.640555555,5.097222222,1
Q528530,38.0392362,-4.0505603,1
Q1181390,40.69028,-76.26,1
Q54880,10.166666666,-68.0,1
Q1660243,32.9568,35.457005555,1
Q1770495,52.003,-4.992,1
Q28230,55.6811,12.4558,1
Q405982,46.896661111,12.699055555,1
Q1054389,56.121388888,55.949166666,1
Q503640,49.114722222,10.754166666,1
Q1008383,-32.265,150.8844444,1
Q1530148,-33.715,150.312,1
Q1751353,38.483333333,-0.766666666,1
Q219608,-3.659473,128.169757,1
Q253002,44.696666666,3.003888888,1
Q197247,43.177777777,-1.300277777,1
Q833325,46.465344,26.881889,1
Q1054389,56.121666666,55.948055555,1
Q1114083,42.075,-72.0339,1
Q3356503,45.467,-75.517,1
Q213178,59.500833333,26.5275,1
Q284762,48.975,7.5175,1
Q488242,63.042222222,9.289444444,1
Q1008383,-32.266666666,150.9,1
Q1918837,24.85,89.366666666,1
Q755052,39.1406,-77.4083,1
Q659642,62.273611111,21.377777777,1
Q659996,47.116666666,10.266666666,1
Q23895423,50.38083333,90.43305556,1
Q1754176,36.97361111,50.57,1
Q312209,4.166666666,9.233333333,1
Q2449644,51.0899,-0.7117,1
Q1540300,54.9,23.933333333,1
Q198776,61.316666666,63.35,1
Q938739,-25.343055555,-57.509444444,1
Q3287287,31.3224,-92.4343,1
Q1727350,37.66666667,22.18333333,1
Q4413487,59.306527777,17.982083333,1
Q1249441,54.746,-6.306,1
Q3357343,59.905466666,10.759736111,1
Q933389,47.416666666,21.166666666,1
Q1229630,31.83947222,34.82184444,1
Q13799,41.880277777,2.179722222,1
Q613813,47.381666666,16.551944444,1
Q985365,22.276388888,-97.831388888,1
Q322126,61.266666666,24.030555555,2
Q919402,40.9008,-80.8528,1
Q13821,41.922975,2.325071,1
Q490322,35.14,-86.59,1
Q1907214,41.773611111,-5.040833333,1
Q32277256,59.366666666,18.133333333,1
Q285072,-2.0,36.8667,1
Q533087,23.083333333,87.316666666,1
Q42120,37.3925,126.926944444,1
Q4532429,50.259563888,95.160083333,2
Q1946679,6.027777777,-75.431111111,1
Q2140659,42.995833333,-84.9425,1
Q1586262,-28.283333333,29.133333333,1
Q1746,53.183333333,50.116666666,1
Q7605838,-24.73,30.2,1
Q1018565,52.492852777,-1.968227777,1
Q2225013,36.727777777,3.553888888,1
Q2072209,56.733333333,24.7,1
Q1164458,-28.0,30.05,1
Q18025338,46.75113056,14.69938889,1
Q1007388,48.466111111,16.923888888,1
Q333928,10.246944444,-67.595833333,1
Q187601,-28.1333,31.8667,1
Q627967,49.272777777,8.108055555,1
Q918134,44.88333333,40.6,1
Q24017221,39.28333,-0.55,1
Q3539414,-0.6,30.0,1
